-14.80000000   0.00154066   0.00000012   0.00779824% 
-14.70000000   0.00164723   0.00000013   0.00818335% 
-14.60000000   0.00176787   0.00000015   0.00854830% 
-14.50000000   0.00189018   0.00000017   0.00895639% 
-14.40000100   0.00202036   0.00000019   0.00937939% 
-14.30000000   0.00216341   0.00000021   0.00979698% 
-14.20000000   0.00231528   0.00000024   0.01023096% 
-14.10000000   0.00247049   0.00000026   0.01070747% 
-14.00000000   0.00264025   0.00000030   0.01117989% 
-13.90000100   0.00281334   0.00000033   0.01169856% 
-13.80000000   0.00300503   0.00000037   0.01220225% 
-13.70000000   0.00319719   0.00000041   0.01276776% 
-13.60000000   0.00340939   0.00000045   0.01331876% 
-13.50000000   0.00363064   0.00000050   0.01390190% 
-13.40000100   0.00386715   0.00000056   0.01449589% 
-13.30000000   0.00409985   0.00000062   0.01517428% 
-13.20000000   0.00436592   0.00000069   0.01580159% 
-13.10000000   0.00464916   0.00000076   0.01644236% 
-13.00000000   0.00492001   0.00000085   0.01720270% 
-12.90000100   0.00522137   0.00000094   0.01793340% 
-12.80000000   0.00554276   0.00000104   0.01867527% 
-12.70000000   0.00587082   0.00000114   0.01947605% 
-12.60000000   0.00621605   0.00000126   0.02030267% 
-12.50000000   0.00658989   0.00000139   0.02112121% 
-12.40000100   0.00697899   0.00000153   0.02197834% 
-12.30000000   0.00738907   0.00000169   0.02285859% 
-12.20000000   0.00779915   0.00000186   0.02382895% 
-12.10000000   0.00822449   0.00000204   0.02484376% 
-12.00000000   0.00871658   0.00000224   0.02575225% 
-11.90000100   0.00917435   0.00000246   0.02685856% 
-11.80000000   0.00968552   0.00000270   0.02790569% 
-11.70000000   0.01020432   0.00000296   0.02903023% 
-11.60000000   0.01073074   0.00000324   0.03023323% 
-11.50000000   0.01132202   0.00000355   0.03135679% 
-11.40000100   0.01191711   0.00000388   0.03257519% 
-11.30000000   0.01256561   0.00000424   0.03375499% 
-11.20000000   0.01322174   0.00000463   0.03502336% 
-11.10000000   0.01389313   0.00000505   0.03636071% 
-11.00000000   0.01459503   0.00000551   0.03772893% 
-10.90000100   0.01531219   0.00000600   0.03916972% 
-10.80000000   0.01609802   0.00000653   0.04054945% 
-10.70000000   0.01687622   0.00000710   0.04206424% 
-10.60000000   0.01763916   0.00000771   0.04373229% 
-10.50000000   0.01852417   0.00000838   0.04521624% 
-10.40000100   0.01931763   0.00000909   0.04704287% 
-10.30000000   0.02030945   0.00000985   0.04850929% 
-10.20000000   0.02125549   0.00001067   0.05020981% 
-10.10000000   0.02221680   0.00001155   0.05199674% 
-10.00000000   0.02319336   0.00001249   0.05387075% 
 -9.90000100   0.02426147   0.00001350   0.05565699% 
 -9.80000000   0.02528381   0.00001458   0.05767343% 
 -9.70000000   0.02645874   0.00001573   0.05946916% 
 -9.60000000   0.02749634   0.00001697   0.06170068% 
 -9.50000000   0.02877808   0.00001828   0.06351380% 
 -9.40000100   0.02993774   0.00001968   0.06572596% 
 -9.30000000   0.03112793   0.00002117   0.06799754% 
 -9.20000000   0.03250122   0.00002275   0.06999908% 
 -9.10000000   0.03372192   0.00002443   0.07245852% 
 -9.00000000   0.03509521   0.00002622   0.07471793% 
 -8.90000100   0.03646851   0.00002812   0.07710578% 
 -8.80000000   0.03805542   0.00003013   0.07917384% 
 -8.70000000   0.03948975   0.00003226   0.08168991% 
 -8.60000000   0.04107666   0.00003451   0.08401820% 
 -8.50000000   0.04223633   0.00003689   0.08734926% 
 -8.40000100   0.04418945   0.00003941   0.08917947% 
 -8.30000000   0.04565430   0.00004206   0.09213001% 
 -8.20000000   0.04754639   0.00004486   0.09434649% 
 -8.10000000   0.04925537   0.00004780   0.09705353% 
 -8.00000000   0.05053711   0.00005090   0.10072503% 
 -7.90000000   0.05261230   0.00005416   0.10294482% 
 -7.80000000   0.05456543   0.00005758   0.10553086% 
 -7.70000030   0.05627441   0.00006117   0.10870575% 
 -7.60000000   0.05798340   0.00006494   0.11199212% 
 -7.50000000   0.05957031   0.00006888   0.11562455% 
 -7.40000000   0.06140137   0.00007300   0.11889179% 
 -7.30000000   0.06372070   0.00007731   0.12132786% 
 -7.20000030   0.06604004   0.00008181   0.12388141% 
 -7.10000000   0.06799316   0.00008651   0.12722773% 
 -7.00000000   0.06970215   0.00009140   0.13112806% 
 -6.90000000   0.07202148   0.00009649   0.13397867% 
 -6.80000000   0.07409668   0.00010179   0.13737766% 
 -6.70000030   0.07629395   0.00010730   0.14063814% 
 -6.60000000   0.07861328   0.00011301   0.14375958% 
 -6.50000000   0.08068848   0.00011894   0.14740829% 
 -6.40000000   0.08300781   0.00012508   0.15068719% 
 -6.30000000   0.08520508   0.00013144   0.15425985% 
 -6.20000030   0.08764648   0.00013801   0.15745924% 
 -6.10000000   0.08959961   0.00014479   0.16160024% 
 -6.00000000   0.09204102   0.00015179   0.16492002% 
 -5.90000000   0.09472656   0.00015901   0.16786140% 
 -5.80000000   0.09741211   0.00016644   0.17085933% 
 -5.70000030   0.09912109   0.00017408   0.17562073% 
 -5.60000000   0.10229492   0.00018193   0.17784399% 
 -5.50000000   0.10498047   0.00018998   0.18096616% 
 -5.40000000   0.10668945   0.00019823   0.18580533% 
 -5.30000000   0.10913086   0.00020669   0.18939437% 
 -5.20000030   0.11108398   0.00021533   0.19384712% 
 -5.10000000   0.11450195   0.00022417   0.19577411% 
 -5.00000000   0.11621094   0.00023318   0.20065025% 
 -4.90000000   0.11914063   0.00024236   0.20342605% 
 -4.80000000   0.12109375   0.00025171   0.20786705% 
 -4.70000030   0.12451172   0.00026122   0.20979700% 
 -4.60000000   0.12695313   0.00027088   0.21336806% 
 -4.50000000   0.12841797   0.00028067   0.21856041% 
 -4.40000000   0.13232422   0.00029059   0.21960572% 
 -4.30000000   0.13330078   0.00030063   0.22552628% 
 -4.20000030   0.13525391   0.00031077   0.22976724% 
 -4.10000000   0.13916016   0.00032100   0.23067061% 
 -4.00000000   0.14111328   0.00033131   0.23478466% 
 -3.90000000   0.14257813   0.00034169   0.23964940% 
 -3.80000000   0.14599609   0.00035211   0.24117975% 
 -3.70000000   0.14648438   0.00036257   0.24751686% 
 -3.60000010   0.14892578   0.00037305   0.25049635% 
 -3.50000000   0.15234375   0.00038354   0.25175786% 
 -3.40000000   0.15429688   0.00039401   0.25535722% 
 -3.30000000   0.15673828   0.00040445   0.25804114% 
 -3.20000000   0.15869141   0.00041484   0.26141505% 
 -3.10000010   0.16064453   0.00042517   0.26466664% 
 -3.00000000   0.16259766   0.00043542   0.26778929% 
 -2.90000000   0.16503906   0.00044556   0.26997545% 
 -2.80000000   0.16650391   0.00045559   0.27362219% 
 -2.70000000   0.16845703   0.00046548   0.27632012% 
 -2.60000010   0.17089844   0.00047521   0.27806777% 
 -2.50000000   0.17285156   0.00048477   0.28045535% 
 -2.40000000   0.17480469   0.00049414   0.28267893% 
 -2.30000000   0.17675781   0.00050329   0.28473350% 
 -2.20000000   0.17968750   0.00051221   0.28505665% 
 -2.10000010   0.17871094   0.00052089   0.29146805% 
 -2.00000000   0.18164063   0.00052929   0.29139584% 
 -1.90000000   0.18164063   0.00053742   0.29586853% 
 -1.80000010   0.18457031   0.00054524   0.29541091% 
 -1.70000000   0.18554688   0.00055275   0.29790139% 
 -1.60000000   0.18750000   0.00055992   0.29862345% 
 -1.50000000   0.18945313   0.00056674   0.29914627% 
 -1.40000000   0.18945313   0.00057320   0.30255544% 
 -1.30000010   0.19140625   0.00057928   0.30264478% 
 -1.20000000   0.19140625   0.00058497   0.30561660% 
 -1.10000000   0.19238281   0.00059025   0.30681157% 
 -1.00000000   0.19433594   0.00059512   0.30623231% 
 -0.90000004   0.19531250   0.00059956   0.30697387% 
 -0.80000000   0.19531250   0.00060356   0.30902238% 
 -0.70000000   0.19628906   0.00060711   0.30929548% 
 -0.60000000   0.19726563   0.00061021   0.30933506% 
 -0.50000000   0.19726563   0.00061285   0.31067137% 
 -0.40000000   0.19726563   0.00061502   0.31177013% 
 -0.30000000   0.19628906   0.00061671   0.31418415% 
 -0.20000000   0.19824219   0.00061793   0.31170226% 
 -0.10000000   0.19726563   0.00061866   0.31361834% 
  0.00000000   0.19824219   0.00061891   0.31220138% 
  0.10000000   0.19824219   0.00061869   0.31208582% 
  0.20000000   0.19824219   0.00061797   0.31172702% 
  0.30000000   0.19824219   0.00061678   0.31112582% 
